#Easting Northing Elev. Mass/Area  [-4->-3) [-3->-2) [-2->-1) [-1->0) [0->1) [1->2) [2->3) [3->4) 
488290 1352190 350 5e-31  0 0 0 3.8e-283 9.8e-124 8.8e-39 8.8e-15 1e+02 
488290 1353690 350 1.1e-28  0 0 0 2.9e-272 6.2e-118 3.8e-36 1e-13 1e+02 
488290 1355190 350 2e-26  0 0 0 6.4e-262 2e-112 1.3e-33 1.1e-12 1e+02 
488290 1356690 350 2.9e-24  0 0 0 4.1e-252 3.5e-107 3.2e-31 1.2e-11 1e+02 
488290 1358190 350 3.3e-22  0 0 0 7.6e-243 3.2e-102 6e-29 1.1e-10 1e+02 
488290 1359690 350 3.1e-20  0 0 0 4.1e-234 1.6e-97 8.9e-27 1.1e-09 1e+02 
488290 1361190 350 2.3e-18  0 0 0 6.4e-226 4e-93 1e-24 9.5e-09 1e+02 
488290 1362690 350 1.4e-16  0 0 0 3e-218 5.4e-89 8.7e-23 8.1e-08 1e+02 
488290 1364190 350 6.4e-15  0 0 0 4e-211 3.9e-85 5.8e-21 6.6e-07 1e+02 
488290 1365690 350 2.4e-13  0 0 0 1.6e-204 1.5e-81 3e-19 5e-06 1e+02 
488290 1367190 350 7.4e-12  0 0 0 1.8e-198 3e-78 1.2e-17 3.6e-05 1e+02 
488290 1368690 350 1.8e-10  0 0 0 6.1e-193 3.3e-75 3.5e-16 0.00024 1e+02 
488290 1370190 350 3.4e-09  0 0 0 6e-188 1.9e-72 8.2e-15 0.0015 1e+02 
488290 1371690 350 5.3e-08  0 0 0 1.7e-183 5.7e-70 1.5e-13 0.0085 1e+02 
488290 1373190 350 6.5e-07  0 0 0 1.5e-179 9.1e-68 2e-12 0.044 1e+02 
488290 1374690 350 6.5e-06  0 0 0 3.6e-176 7.6e-66 2.1e-11 0.2 1e+02 
488290 1376190 350 5.3e-05  0 0 0 2.5e-173 3.3e-64 1.6e-10 0.81 99 
488290 1377690 350 0.00035  0 0 0 4.9e-171 7.5e-63 9.5e-10 2.8 97 
488290 1379190 350 0.002  0 0 0 2.6e-169 8.3e-62 4e-09 8.1 92 
488290 1380690 350 0.011  0 0 0 3.7e-168 4.3e-61 1.1e-08 18 82 
488290 1382190 350 0.049  0 0 0 1.4e-167 1.1e-60 2.2e-08 32 68 
488290 1383690 350 0.2  0 0 0 1.3e-167 1.3e-60 2.9e-08 46 54 
488290 1385190 350 0.66  0 0 0 3.6e-168 7.8e-61 2.9e-08 56 44 
488290 1386690 350 1.7  0 0 0 3.1e-169 2.7e-61 2.4e-08 63 37 
488290 1388190 350 3.2  0 0 0 8.2e-171 5.2e-62 1.6e-08 68 32 
488290 1389690 350 4.4  0 0 0 7e-173 5.8e-63 8.9e-09 70 30 
488290 1391190 350 4.4  0 0 0 1.9e-175 3.9e-64 4.2e-09 72 28 
488290 1392690 350 3.2  0 0 0 1.7e-178 1.5e-65 1.7e-09 72 28 
488290 1394190 350 1.7  0 0 0 4.9e-182 3.4e-67 5.8e-10 71 29 
488290 1395690 350 0.65  0 0 0 4.5e-186 4.4e-69 1.6e-10 70 30 
488290 1397190 350 0.18  0 0 0 1.3e-190 3.3e-71 3.9e-11 69 31 
488290 1398690 350 0.038  0 0 0 1.2e-195 1.4e-73 7.7e-12 66 34 
488290 1400190 350 0.006  0 0 0 3.4e-201 3.5e-76 1.2e-12 63 37 
488290 1401690 350 0.00071  0 0 0 3e-207 4.8e-79 1.6e-13 60 40 
488290 1403190 350 6.4e-05  0 0 0 8.2e-214 3.6e-82 1.7e-14 55 45 
488290 1404690 350 4.5e-06  0 0 0 6.7e-221 1.5e-85 1.4e-15 49 51 
488290 1406190 350 2.5e-07  0 0 0 1.6e-228 3.4e-89 9.5e-17 42 58 
488290 1407690 350 1.1e-08  0 0 0 1.1e-236 4e-93 4.8e-18 34 66 
488290 1409190 350 4e-10  0 0 0 2.3e-245 2.4e-97 1.8e-19 26 74 
488290 1410690 350 1.2e-11  0 0 0 1.3e-254 7.5e-102 4.9e-21 18 82 
488290 1412190 350 3.2e-13  0 0 0 2e-264 1.1e-106 9.6e-23 11 89 
488290 1413690 350 7.5e-15  0 0 0 7.8e-275 8.2e-112 1.3e-24 5.5 95 
488290 1415190 350 1.6e-16  0 0 0 8.1e-286 2.8e-117 1.2e-26 2.4 98 
488290 1416690 350 3e-18  0 0 0 2.1e-297 4.4e-123 7.5e-29 0.86 99 
488290 1418190 350 5.3e-20  0 0 0 0 3.2e-129 3.2e-31 0.26 1e+02 
488290 1419690 350 8.3e-22  0 0 0 0 1.1e-135 9.1e-34 0.065 1e+02 
488290 1421190 350 1.2e-23  0 0 0 0 1.8e-142 1.8e-36 0.014 1e+02 
488290 1422690 350 1.5e-25  0 0 0 0 1.4e-149 2.4e-39 0.0025 1e+02 
488290 1424190 350 1.7e-27  0 0 0 0 5.1e-157 2.2e-42 0.00038 1e+02 
488290 1425690 350 1.7e-29  0 0 0 0 8.9e-165 1.4e-45 4.9e-05 1e+02 
488290 1427190 350 1.5e-31  0 0 0 0 7.5e-173 6.4e-49 5.4e-06 1e+02 
488290 1428690 350 1.2e-33  0 0 0 0 3e-181 2e-52 5e-07 1e+02 
488290 1430190 350 8.3e-36  0 0 0 0 5.7e-190 4.2e-56 4e-08 1e+02 
488290 1431690 350 5.2e-38  0 0 0 0 5.2e-199 6.2e-60 2.7e-09 1e+02 
489790 1332690 350 6.6e-70  0 0 0 0 5e-218 4.7e-82 8.1e-32 1e+02 
489790 1334190 350 1.9e-66  0 0 0 0 1.6e-208 8.4e-78 2.7e-30 1e+02 
489790 1335690 350 4.8e-63  0 0 0 0 2.7e-199 1.1e-73 8.3e-29 1e+02 
489790 1337190 350 1e-59  0 0 0 0 2.3e-190 1.1e-69 2.2e-27 1e+02 
489790 1338690 350 1.7e-56  0 0 0 0 1e-181 7.8e-66 5.5e-26 1e+02 
489790 1340190 350 2.5e-53  0 0 0 0 2.2e-173 4.2e-62 1.2e-24 1e+02 
489790 1341690 350 2.9e-50  0 0 0 0 2.5e-165 1.6e-58 2.5e-23 1e+02 
489790 1343190 350 2.9e-47  0 0 0 0 1.4e-157 4.9e-55 4.6e-22 1e+02 
489790 1344690 350 2.3e-44  0 0 0 0 4.3e-150 1.1e-51 7.8e-21 1e+02 
489790 1346190 350 1.5e-41  0 0 0 0 6.6e-143 1.8e-48 1.2e-19 1e+02 
489790 1347690 350 8.3e-39  0 0 0 0 5.3e-136 2.2e-45 1.8e-18 1e+02 
489790 1349190 350 3.6e-36  0 0 0 0 2.2e-129 2.1e-42 2.4e-17 1e+02 
489790 1350690 350 1.3e-33  0 0 0 4.3e-280 4.8e-123 1.5e-39 3.1e-16 1e+02 
489790 1352190 350 3.8e-31  0 0 0 1.1e-268 5.4e-117 7.8e-37 3.8e-15 1e+02 
489790 1353690 350 8.8e-29  0 0 0 7.7e-258 3.2e-111 3.2e-34 4.3e-14 1e+02 
489790 1355190 350 1.7e-26  0 0 0 1.6e-247 1e-105 1e-31 4.8e-13 1e+02 
489790 1356690 350 2.5e-24  0 0 0 9.6e-238 1.7e-100 2.4e-29 5e-12 1e+02 
489790 1358190 350 3.1e-22  0 0 0 1.7e-228 1.4e-95 4.4e-27 5e-11 1e+02 
489790 1359690 350 3e-20  0 0 0 8.7e-220 6.7e-91 6.1e-25 4.9e-10 1e+02 
489790 1361190 350 2.3e-18  0 0 0 1.3e-211 1.6e-86 6.7e-23 4.6e-09 1e+02 
489790 1362690 350 1.4e-16  0 0 0 5.8e-204 2.1e-82 5.6e-21 4.2e-08 1e+02 
489790 1364190 350 7e-15  0 0 0 7.6e-197 1.5e-78 3.6e-19 3.6e-07 1e+02 
489790 1365690 350 2.8e-13  0 0 0 2.9e-190 5.5e-75 1.8e-17 3e-06 1e+02 
489790 1367190 350 8.6e-12  0 0 0 3.2e-184 1.1e-71 6.9e-16 2.3e-05 1e+02 
489790 1368690 350 2.1e-10  0 0 0 1.1e-178 1.1e-68 2e-14 0.00017 1e+02 
489790 1370190 350 4.2e-09  0 0 0 1e-173 6.4e-66 4.7e-13 0.0011 1e+02 
489790 1371690 350 6.5e-08  0 0 0 2.9e-169 1.9e-63 8.3e-12 0.0068 1e+02 
489790 1373190 350 8.2e-07  0 0 0 2.4e-165 3e-61 1.1e-10 0.038 1e+02 
489790 1374690 350 8.2e-06  0 0 4.9e-312 5.9e-162 2.5e-59 1.2e-09 0.18 1e+02 
489790 1376190 350 6.7e-05  0 0 1.3e-307 4.1e-159 1.1e-57 9.1e-09 0.79 99 
489790 1377690 350 0.00045  0 0 4.2e-304 8.1e-157 2.5e-56 5.3e-08 2.9 97 
489790 1379190 350 0.0026  0 0 1.7e-301 4.4e-155 2.7e-55 2.2e-07 8.5 91 
489790 1380690 350 0.013  0 0 8.3e-300 6.1e-154 1.4e-54 6.2e-07 20 80 
489790 1382190 350 0.063  0 0 4.6e-299 2.2e-153 3.5e-54 1.2e-06 35 65 
489790 1383690 350 0.26  0 0 3.1e-299 2.1e-153 4.1e-54 1.6e-06 49 51 
489790 1385190 350 0.85  0 0 2.8e-300 6e-154 2.6e-54 1.6e-06 60 40 
489790 1386690 350 2.1  0 0 3.4e-302 5.1e-155 8.9e-55 1.3e-06 67 33 
489790 1388190 350 3.9  0 0 5.9e-305 1.4e-156 1.8e-55 9.2e-07 71 29 
489790 1389690 350 5.1  0 0 1.5e-308 1.3e-158 2.1e-56 5.4e-07 74 26 
489790 1391190 350 4.8  0 0 5.8e-313 3.7e-161 1.5e-57 2.7e-07 75 25 
489790 1392690 350 3.3  0 0 3.3e-318 3.5e-164 6.1e-59 1.2e-07 76 24 
489790 1394190 350 1.6  0 0 0 1.1e-167 1.5e-60 4.2e-08 75 25 
489790 1395690 350 0.56  0 0 0 1.1e-171 2.1e-62 1.3e-08 74 26 
489790 1397190 350 0.15  0 0 0 3.4e-176 1.7e-64 3.4e-09 73 27 
489790 1398690 350 0.028  0 0 0 3.5e-181 8.2e-67 7.3e-10 71 29 
489790 1400190 350 0.0039  0 0 0 1.1e-186 2.2e-69 1.3e-10 68 32 
489790 1401690 350 0.00041  0 0 0 1.1e-192 3.4e-72 1.9e-11 64 36 
489790 1403190 350 3.4e-05  0 0 0 3.3e-199 2.9e-75 2.2e-12 60 40 
489790 1404690 350 2.1e-06  0 0 0 3e-206 1.3e-78 2.1e-13 55 45 
489790 1406190 350 1e-07  0 0 0 8.1e-214 3.4e-82 1.5e-14 48 52 
489790 1407690 350 4.1e-09  0 0 0 6.5e-222 4.5e-86 8.6e-16 41 59 
489790 1409190 350 1.3e-10  0 0 0 1.5e-230 3.1e-90 3.6e-17 32 68 
489790 1410690 350 3.6e-12  0 0 0 9.2e-240 1.1e-94 1.1e-18 23 77 
489790 1412190 350 8.5e-14  0 0 0 1.5e-249 1.8e-99 2.4e-20 14 86 
489790 1413690 350 1.8e-15  0 0 0 6.8e-260 1.4e-104 3.6e-22 7.6 92 
489790 1415190 350 3.5e-17  0 0 0 7.5e-271 5.1e-110 3.6e-24 3.4 97 
489790 1416690 350 6.3e-19  0 0 0 2.1e-282 8.7e-116 2.4e-26 1.3 99 
489790 1418190 350 1e-20  0 0 0 1.6e-294 6.8e-122 1.1e-28 0.39 1e+02 
489790 1419690 350 1.5e-22  0 0 0 0 2.5e-128 3.3e-31 0.1 1e+02 
489790 1421190 350 2e-24  0 0 0 0 4.4e-135 6.9e-34 0.023 1e+02 
489790 1422690 350 2.4e-26  0 0 0 0 3.6e-142 9.9e-37 0.0043 1e+02 
489790 1424190 350 2.5e-28  0 0 0 0 1.4e-149 1e-39 0.0007 1e+02 
489790 1425690 350 2.3e-30  0 0 0 0 2.7e-157 6.9e-43 9.6e-05 1e+02 
489790 1427190 350 1.9e-32  0 0 0 0 2.5e-165 3.4e-46 1.1e-05 1e+02 
489790 1428690 350 1.4e-34  0 0 0 0 1.1e-173 1.1e-49 1.1e-06 1e+02 
489790 1430190 350 8.7e-37  0 0 0 0 2.2e-182 2.6e-53 9.7e-08 1e+02 
489790 1431690 350 5e-39  0 0 0 0 2.2e-191 4.2e-57 7.1e-09 1e+02 
491290 1332690 350 1.9e-70  0 0 0 0 3e-211 6.5e-80 5.3e-32 1e+02 
491290 1334190 350 6e-67  0 0 0 0 9.3e-202 1.1e-75 1.7e-30 1e+02 
491290 1335690 350 1.6e-63  0 0 0 0 1.4e-192 1.3e-71 4.7e-29 1e+02 
491290 1337190 350 3.6e-60  0 0 0 0 1.1e-183 1.2e-67 1.2e-27 1e+02 
491290 1338690 350 6.7e-57  0 0 0 0 4.5e-175 8.1e-64 2.8e-26 1e+02 
491290 1340190 350 1e-53  0 0 0 0 9.3e-167 4e-60 5.8e-25 1e+02 
491290 1341690 350 1.3e-50  0 0 0 0 9.7e-159 1.5e-56 1.1e-23 1e+02 
491290 1343190 350 1.4e-47  0 0 0 0 5.3e-151 4.1e-53 2e-22 1e+02 
491290 1344690 350 1.2e-44  0 0 0 0 1.5e-143 8.4e-50 3.2e-21 1e+02 
491290 1346190 350 8.5e-42  0 0 0 0 2.1e-136 1.3e-46 4.8e-20 1e+02 
491290 1347690 350 4.9e-39  0 0 0 0 1.6e-129 1.5e-43 6.7e-19 1e+02 
491290 1349190 350 2.3e-36  0 0 0 3.9e-278 6.1e-123 1.3e-40 8.9e-18 1e+02 
491290 1350690 350 8.8e-34  0 0 0 3.1e-266 1.2e-116 8.8e-38 1.1e-16 1e+02 
491290 1352190 350 2.7e-31  0 0 0 7.3e-255 1.3e-110 4.5e-35 1.3e-15 1e+02 
491290 1353690 350 6.7e-29  0 0 0 4.9e-244 7.4e-105 1.7e-32 1.5e-14 1e+02 
491290 1355190 350 1.3e-26  0 0 0 9.6e-234 2.2e-99 5.1e-30 1.7e-13 1e+02 
491290 1356690 350 2.2e-24  0 0 0 5.5e-224 3.4e-94 1.2e-27 1.8e-12 1e+02 
491290 1358190 350 2.8e-22  0 0 0 9.2e-215 2.8e-89 2e-25 1.9e-11 1e+02 
491290 1359690 350 2.8e-20  0 0 0 4.5e-206 1.2e-84 2.7e-23 2e-10 1e+02 
491290 1361190 350 2.3e-18  0 0 0 6.5e-198 2.9e-80 2.8e-21 2e-09 1e+02 
491290 1362690 350 1.5e-16  0 0 0 2.7e-190 3.6e-76 2.3e-19 2e-08 1e+02 
491290 1364190 350 7.6e-15  0 0 0 3.4e-183 2.4e-72 1.4e-17 1.9e-07 1e+02 
491290 1365690 350 3.1e-13  0 0 0 1.3e-176 8.7e-69 6.8e-16 1.7e-06 1e+02 
491290 1367190 350 9.8e-12  0 0 0 1.4e-170 1.7e-65 2.5e-14 1.4e-05 1e+02 
491290 1368690 350 2.5e-10  0 0 0 4.4e-165 1.7e-62 7.4e-13 0.00011 1e+02 
491290 1370190 350 5e-09  0 0 6.9e-307 4.2e-160 9.4e-60 1.7e-11 0.00083 1e+02 
491290 1371690 350 8e-08  0 0 7.8e-300 1.2e-155 2.8e-57 2.9e-10 0.0055 1e+02 
491290 1373190 350 1e-06  0 0 1.2e-293 9.5e-152 4.3e-55 3.9e-09 0.032 1e+02 
491290 1374690 350 1e-05  0 0 2.3e-288 2.3e-148 3.6e-53 4e-08 0.17 1e+02 
491290 1376190 350 8.4e-05  0 0 6e-284 1.6e-145 1.5e-51 3.1e-07 0.76 99 
491290 1377690 350 0.00057  0 0 2e-280 3.1e-143 3.5e-50 1.8e-06 2.9 97 
491290 1379190 350 0.0033  0 0 8.1e-278 1.7e-141 3.8e-49 7.6e-06 9 91 
491290 1380690 350 0.017  0 0 3.9e-276 2.4e-140 2e-48 2.2e-05 21 79 
491290 1382190 350 0.08  0 0 2.1e-275 8.4e-140 4.8e-48 4.1e-05 38 62 
491290 1383690 350 0.33  0 0 1.4e-275 8.1e-140 5.7e-48 5.4e-05 53 47 
491290 1385190 350 1.1  0 0 1.3e-276 2.3e-140 3.5e-48 5.6e-05 63 37 
491290 1386690 350 2.7  0 0 1.6e-278 2e-141 1.3e-48 4.7e-05 70 30 
491290 1388190 350 4.7  0 0 2.9e-281 5.7e-143 2.6e-49 3.3e-05 75 25 
491290 1389690 350 5.9  0 0 7.9e-285 5.4e-145 3.2e-50 2e-05 77 23 
491290 1391190 350 5.2  0 0 3.2e-289 1.7e-147 2.4e-51 1.1e-05 78 22 
491290 1392690 350 3.3  0 0 1.9e-294 1.7e-150 1.1e-52 5e-06 79 21 
491290 1394190 350 1.5  0 0 1.7e-300 5.7e-154 2.8e-54 2e-06 78 22 
491290 1395690 350 0.48  0 0 2.3e-307 6.2e-158 4.4e-56 6.6e-07 78 22 
491290 1397190 350 0.11  0 0 4.3e-315 2.2e-162 4e-58 1.9e-07 76 24 
491290 1398690 350 0.019  0 0 0 2.5e-167 2.1e-60 4.5e-08 74 26 
491290 1400190 350 0.0024  0 0 0 8.8e-173 6.4e-63 9e-09 71 29 
491290 1401690 350 0.00023  0 0 0 9.7e-179 1.1e-65 1.5e-09 68 32 
491290 1403190 350 1.6e-05  0 0 0 3.3e-185 1e-68 1.9e-10 64 36 
491290 1404690 350 9e-07  0 0 0 3.4e-192 5.5e-72 2e-11 58 42 
491290 1406190 350 3.9e-08  0 0 0 1e-199 1.6e-75 1.7e-12 52 48 
491290 1407690 350 1.4e-09  0 0 0 9.3e-208 2.3e-79 1.1e-13 44 56 
491290 1409190 350 4e-11  0 0 0 2.4e-216 1.8e-83 4.9e-15 35 65 
491290 1410690 350 9.7e-13  0 0 0 1.6e-225 6.8e-88 1.7e-16 26 74 
491290 1412190 350 2.1e-14  0 0 0 3e-235 1.3e-92 4e-18 16 84 
491290 1413690 350 4.1e-16  0 0 0 1.4e-245 1.1e-97 6.4e-20 8.8 91 
491290 1415190 350 7.5e-18  0 0 0 1.7e-256 4.2e-103 6.8e-22 4 96 
491290 1416690 350 1.3e-19  0 0 0 5.2e-268 7.6e-109 4.8e-24 1.5 98 
491290 1418190 350 1.9e-21  0 0 0 4e-280 6.4e-115 2.3e-26 0.48 1e+02 
491290 1419690 350 2.7e-23  0 0 0 8.1e-293 2.5e-121 7.5e-29 0.13 1e+02 
491290 1421190 350 3.3e-25  0 0 0 0 4.7e-128 1.7e-31 0.03 1e+02 
491290 1422690 350 3.6e-27  0 0 0 0 4.2e-135 2.7e-34 0.006 1e+02 
491290 1424190 350 3.4e-29  0 0 0 0 1.8e-142 2.9e-37 0.001 1e+02 
491290 1425690 350 2.9e-31  0 0 0 0 3.8e-150 2.2e-40 0.00015 1e+02 
491290 1427190 350 2.2e-33  0 0 0 0 3.7e-158 1.2e-43 1.9e-05 1e+02 
491290 1428690 350 1.4e-35  0 0 0 0 1.8e-166 4.2e-47 2.1e-06 1e+02 
491290 1430190 350 8.5e-38  0 0 0 0 4e-175 1.1e-50 1.9e-07 1e+02 
491290 1431690 350 4.4e-40  0 0 0 0 4.3e-184 1.9e-54 1.5e-08 1e+02 
492790 1332690 350 5e-71  0 0 0 0 8.5e-205 6e-78 2.8e-32 1e+02 
492790 1334190 350 1.7e-67  0 0 0 0 2.4e-195 9.4e-74 8.2e-31 1e+02 
492790 1335690 350 5e-64  0 0 0 0 3.4e-186 1.1e-69 2.2e-29 1e+02 
492790 1337190 350 1.2e-60  0 0 0 0 2.5e-177 9e-66 5.2e-28 1e+02 
492790 1338690 350 2.4e-57  0 0 0 0 9.3e-169 5.6e-62 1.1e-26 1e+02 
492790 1340190 350 4e-54  0 0 0 0 1.8e-160 2.6e-58 2.2e-25 1e+02 
492790 1341690 350 5.5e-51  0 0 0 0 1.7e-152 8.8e-55 4e-24 1e+02 
492790 1343190 350 6.2e-48  0 0 0 0 8.7e-145 2.2e-51 6.7e-23 1e+02 
492790 1344690 350 5.8e-45  0 0 0 0 2.2e-137 4.3e-48 1e-21 1e+02 
492790 1346190 350 4.4e-42  0 0 0 0 3e-130 6.2e-45 1.5e-20 1e+02 
492790 1347690 350 2.7e-39  0 0 0 2.8e-277 2.1e-123 6.7e-42 2e-19 1e+02 
492790 1349190 350 1.4e-36  0 0 0 7.3e-265 7.6e-117 5.5e-39 2.6e-18 1e+02 
492790 1350690 350 5.6e-34  0 0 0 5.5e-253 1.4e-110 3.4e-36 3.3e-17 1e+02 
492790 1352190 350 1.8e-31  0 0 0 1.2e-241 1.4e-104 1.6e-33 3.9e-16 1e+02 
492790 1353690 350 4.9e-29  0 0 0 7.6e-231 7.6e-99 6e-31 4.6e-15 1e+02 
492790 1355190 350 1e-26  0 0 0 1.4e-220 2.1e-93 1.7e-28 5.3e-14 1e+02 
492790 1356690 350 1.8e-24  0 0 0 7.6e-211 3.1e-88 3.6e-26 6e-13 1e+02 
492790 1358190 350 2.4e-22  0 0 0 1.2e-201 2.4e-83 5.9e-24 6.8e-12 1e+02 
492790 1359690 350 2.6e-20  0 0 0 5.6e-193 1e-78 7.6e-22 7.6e-11 1e+02 
492790 1361190 350 2.2e-18  0 0 0 7.7e-185 2.3e-74 7.5e-20 8.4e-10 1e+02 
492790 1362690 350 1.5e-16  0 0 0 3.1e-177 2.7e-70 5.8e-18 9.1e-09 1e+02 
492790 1364190 350 7.9e-15  0 0 0 3.7e-170 1.7e-66 3.5e-16 9.5e-08 1e+02 
492790 1365690 350 3.3e-13  0 0 0 1.3e-163 6e-63 1.6e-14 9.5e-07 1e+02 
492790 1367190 350 1.1e-11  0 0 7e-301 1.4e-157 1.1e-59 6e-13 8.9e-06 1e+02 
492790 1368690 350 2.9e-10  0 0 4.3e-292 4.3e-152 1.1e-56 1.7e-11 7.8e-05 1e+02 
492790 1370190 350 6e-09  0 0 3.6e-284 4e-147 5.9e-54 3.7e-10 0.00062 1e+02 
492790 1371690 350 9.7e-08  0 0 4e-277 1.1e-142 1.7e-51 6.4e-09 0.0044 1e+02 
492790 1373190 350 1.3e-06  0 0 5.9e-271 8.8e-139 2.6e-49 8.6e-08 0.028 1e+02 
492790 1374690 350 1.3e-05  0 0 1.2e-265 2.1e-135 2.1e-47 8.8e-07 0.16 1e+02 
492790 1376190 350 0.00011  0 0 3e-261 1.4e-132 9.3e-46 6.9e-06 0.75 99 
492790 1377690 350 0.00071  0 0 9.9e-258 2.8e-130 2.1e-44 4e-05 3 97 
492790 1379190 350 0.0041  0 0 4e-255 1.5e-128 2.3e-43 0.00017 9.5 90 
492790 1380690 350 0.022  0 0 1.9e-253 2.1e-127 1.2e-42 0.00047 23 77 
492790 1382190 350 0.1  0 0 1e-252 7.4e-127 2.8e-42 0.00087 40 60 
492790 1383690 350 0.43  0 0 7e-253 7.1e-127 3.3e-42 0.0012 56 44 
492790 1385190 350 1.4  0 0 6.2e-254 2e-127 2.1e-42 0.0012 67 33 
492790 1386690 350 3.3  0 0 8e-256 1.8e-128 7.6e-43 0.001 74 26 
492790 1388190 350 5.6  0 0 1.5e-258 5.4e-130 1.6e-43 0.00076 78 22 
492790 1389690 350 6.7  0 0 4.4e-262 5.4e-132 2.1e-44 0.00049 80 20 
492790 1391190 350 5.6  0 0 1.9e-266 1.8e-134 1.7e-45 0.00027 81 19 
492790 1392690 350 3.2  0 0 1.2e-271 2e-137 8.2e-47 0.00014 82 18 
492790 1394190 350 1.3  0 0 1.2e-277 7.2e-141 2.4e-48 5.8e-05 81 19 
492790 1395690 350 0.39  0 0 1.7e-284 8.7e-145 4.1e-50 2.2e-05 80 20 
492790 1397190 350 0.081  0 0 3.7e-292 3.4e-149 4.1e-52 6.8e-06 79 21 
492790 1398690 350 0.012  0 0 1.1e-300 4.3e-154 2.4e-54 1.8e-06 77 23 
492790 1400190 350 0.0014  0 0 5e-310 1.7e-159 8.3e-57 4.1e-07 74 26 
492790 1401690 350 0.00012  0 0 0 2.2e-165 1.6e-59 7.5e-08 71 29 
492790 1403190 350 7.3e-06  0 0 0 8.4e-172 1.7e-62 1.1e-08 66 34 
492790 1404690 350 3.6e-07  0 0 0 9.8e-179 1e-65 1.3e-09 61 39 
492790 1406190 350 1.4e-08  0 0 0 3.4e-186 3.3e-69 1.2e-10 54 46 
492790 1407690 350 4.2e-10  0 0 0 3.4e-194 5.6e-73 8.7e-12 46 54 
492790 1409190 350 1.1e-11  0 0 0 9.7e-203 4.8e-77 4.5e-13 36 64 
492790 1410690 350 2.4e-13  0 0 0 7.4e-212 2e-81 1.7e-14 26 74 
492790 1412190 350 4.9e-15  0 0 0 1.5e-221 4e-86 4.3e-16 16 84 
492790 1413690 350 9e-17  0 0 0 7.5e-232 3.7e-91 7.3e-18 8.6 91 
492790 1415190 350 1.5e-18  0 0 0 9.5e-243 1.5e-96 8.3e-20 3.8 96 
492790 1416690 350 2.4e-20  0 0 0 3.1e-254 2.9e-102 6.2e-22 1.5 99 
492790 1418190 350 3.5e-22  0 0 0 2.5e-266 2.6e-108 3.2e-24 0.47 1e+02 
492790 1419690 350 4.5e-24  0 0 0 5.5e-279 1.1e-114 1.1e-26 0.13 1e+02 
492790 1421190 350 5e-26  0 0 0 3.2e-292 2.3e-121 2.7e-29 0.032 1e+02 
492790 1422690 350 5.1e-28  0 0 0 0 2.2e-128 4.6e-32 0.0067 1e+02 
492790 1424190 350 4.5e-30  0 0 0 0 1e-135 5.5e-35 0.0012 1e+02 
492790 1425690 350 3.5e-32  0 0 0 0 2.3e-143 4.5e-38 0.00019 1e+02 
492790 1427190 350 2.4e-34  0 0 0 0 2.5e-151 2.6e-41 2.6e-05 1e+02 
492790 1428690 350 1.4e-36  0 0 0 0 1.3e-159 1e-44 3e-06 1e+02 
492790 1430190 350 7.8e-39  0 0 0 0 3.2e-168 2.9e-48 3e-07 1e+02 
492790 1431690 350 3.7e-41  0 0 0 0 3.8e-177 5.6e-52 2.5e-08 1e+02 
494290 1332690 350 1.2e-71  0 0 0 0 1.1e-198 3.8e-76 1.2e-32 1e+02 
494290 1334190 350 4.5e-68  0 0 0 0 2.9e-189 5.4e-72 3.3e-31 1e+02 
494290 1335690 350 1.4e-64  0 0 0 0 3.8e-180 5.7e-68 8.2e-30 1e+02 
494290 1337190 350 3.7e-61  0 0 0 0 2.6e-171 4.4e-64 1.8e-28 1e+02 
494290 1338690 350 8e-58  0 0 0 0 8.8e-163 2.5e-60 3.7e-27 1e+02 
494290 1340190 350 1.4e-54  0 0 0 0 1.6e-154 1.1e-56 6.9e-26 1e+02 
494290 1341690 350 2.1e-51  0 0 0 0 1.4e-146 3.4e-53 1.2e-24 1e+02 
494290 1343190 350 2.6e-48  0 0 0 0 6.5e-139 8.2e-50 1.9e-23 1e+02 
494290 1344690 350 2.6e-45  0 0 0 0 1.6e-131 1.5e-46 2.8e-22 1e+02 
494290 1346190 350 2.1e-42  0 0 0 1.7e-277 1.9e-124 1.9e-43 3.8e-21 1e+02 
494290 1347690 350 1.4e-39  0 0 0 1.4e-264 1.3e-117 2e-40 5.1e-20 1e+02 
494290 1349190 350 7.8e-37  0 0 0 3.5e-252 4.2e-111 1.5e-37 6.5e-19 1e+02 
494290 1350690 350 3.4e-34  0 0 0 2.4e-240 7.5e-105 8.8e-35 8e-18 1e+02 
494290 1352190 350 1.2e-31  0 0 0 4.9e-229 7e-99 3.9e-32 9.8e-17 1e+02 
494290 1353690 350 3.4e-29  0 0 0 2.9e-218 3.4e-93 1.3e-29 1.2e-15 1e+02 
494290 1355190 350 7.7e-27  0 0 0 5.1e-208 8.9e-88 3.5e-27 1.4e-14 1e+02 
494290 1356690 350 1.4e-24  0 0 0 2.6e-198 1.2e-82 7.1e-25 1.8e-13 1e+02 
494290 1358190 350 2e-22  0 0 0 3.8e-189 9.2e-78 1.1e-22 2.2e-12 1e+02 
494290 1359690 350 2.3e-20  0 0 0 1.7e-180 3.6e-73 1.4e-20 2.7e-11 1e+02 
494290 1361190 350 2.1e-18  0 0 0 2.2e-172 7.7e-69 1.3e-18 3.4e-10 1e+02 
